S.No.,Company,Job ID,Function,Location,Title,Description,Posted On,Page Number
68,Deloitte,72740,,Delhi,Senior Consultant | Technical -ABAP | SAP | Pan India,"ABAP - S4 HANA, Exp: 6-8 years, Preferred: Engineers, Pan India","Oct 29, 2024",2
70,Deloitte,70975,,Mumbai,S&T- Corporate Finance Advisory ICC- Deal Origination- Deputy Manager,"Your potential, unleashed.

 

India’s impact on the global economy has increased at an exponential rate and Deloitte presents an opportunity to unleash and realise your potential amongst cutting edge leaders, and organisations shaping the future of the region, and indeed, the world beyond.

 

At Deloitte, your whole self to work, every day. Combine that with our drive to propel with purpose and you have the perfect playground to collaborate, innovate, grow, and make an impact that matters.

 

The team
 

ICC CFA team provides advisory & research support services to Deloitte members firms across diverse nature of the business development and M&A engagements. We work as an extension of our Deloitte member firms’ CFA practices and provide dedicated client support throughout the M&A lifecycle. Working on international assignments involving cross-border and cross-service line teams allows you to build your networks across the vast Global Deloitte network and develop understanding of the global CFA standards.

 

Our core service offerings include working on pitch documents and deal documents such as IM, teasers and management presentation. We also provide support on company analysis, industry research, identifying potential buyer/targets, company profiles, relative valuation, client talking points, newsletter/dashboards, etc.
 

Your work profile

 

As a Assistant Manager / Deputy Manager in our Corporate Finance Advisory team you’ll be working with our Swiss Corporate Finance team on their pitch/proposals and mandates. You’ll be required nurture positive working relationships with teams and clients with the intention to exceed client expectations: -

 

A career within CFA practice will provide a wide & valuable experience in an exciting and dynamic working & learning environment. The role will position you to support on all aspects of an M&A engagement which include the following activities:

Support Deloitte member firms’ CFA practice
Prepare transaction specific and marketing materials (teasers, information memorandum, pitch books, corporate profiles, and industry data and analyses)
Develop, review and interpret the valuation analysis (DCF, LBO, PPA) discussing key valuation drivers with project leaders and onshore clients
Identify potential financial and strategic buyers; perform in-depth company and industry research supporting specific client engagements and marketing opportunities
Serve as a critical project member for the execution and management of advisory projects; take ownership of projects by delivering quality output on a timely basis; ensure all end deliverables are thoroughly reviewed and are of highest quality;
Work towards tight deadlines, adding value to complex and high profile projects
Provide guidance, training and timely feedback to project team
Demonstrate strong business diagnostic skills and the ability to apply a logical and analytical approach to problem solving

 

 

Desired qualifications

Strong academic qualification (CA, CFA, CPA, Masters in Finance/Management/Economics); MBA from an accredited college/university preferred
Prior transaction related experience (3+ years) in a corporate finance environment from a captive wall street, boutique or middle-market investment bank with a track record of academic and professional success
Valuation experience gained either in a Big 4 / valuation firm, bank, private equity or similar institution with typically relevant finance/valuation related professional experience

 

In order to be considered for this role, your competencies will cover the broad scope of CFA services, leveraging your professional background and skills such as:

Excellent track record and strong academic achievements
Excellent verbal and written communication skills
Strong understanding of valuation methodologies
Proven analytical and systematic problem solving skills
Ability to quickly interpret and review financial statements and apply basic financial, accounting and valuation skills
Working knowledge of data sources such as Capital IQ, Bloomberg, Mergermarket, Thomson etc. would be an asset 
Basic to advance knowledge of MS Office
Interest in working in a challenging and dynamic environment
Ability to work independently with minimal supervision and with staff at all levels of the organization
Proactive and an inquisitive mind, with a passion to provide world class client service

 

Location and way of working

Base location: Mumbai / NCR
Hybrid is our default way of working. Each domain has customised the hybrid approach to their unique needs.

 

Your role as a Assistant Manager / Deputy Manager

 

We expect our people to embrace and live our purpose by challenging themselves to identify issues that are most important for our clients, our people, and for society.

 

In addition to living our purpose, Assistant Manager / Deputy Manager across our organization must strive to be:

 

Inspiring - Leading with integrity to build inclusion and motivation
Committed to creating purpose - Creating a sense of vision and purpose
Agile - Achieving high-quality results through collaboration and Team unity
Skilled at building diverse capability - Developing diverse capabilities for the future
Persuasive / Influencing - Persuading and influencing stakeholders
Collaborating - Partnering to build new solutions
Delivering value - Showing commercial acumen
Committed to expanding business - Leveraging new business opportunities
Analytical Acumen - Leveraging data to recommend impactful approach and solutions through the power of analysis and visualization
Effective communication – Must be well abled to have well-structured and well-articulated conversations to achieve win-win possibilities
Engagement Management / Delivery Excellence - Effectively managing engagement(s) to ensure timely and proactive execution as well as course correction for

the success of engagement(s)

Strategic Thinking & Problem Solving - Applying strategic mindset to solve business issues and complex problems

 

 We recognise there is no one size fits all career path, and global, cross-business mobility and up / re-skilling are all within the range of possibilities to shape a unique and fulfilling career. Know more about Life at Deloitte.

 

 

Everyone’s welcome… entrust your happiness to us                                                                                                                 

                                                                                                                

Our workspaces and initiatives are geared towards your 360-degree happiness. This includes specific needs you may have in terms of accessibility, flexibility, safety and security, and caregiving. Here’s a glimpse of things that are in store for you.  

 

 

Interview tips

 

 

We want job seekers exploring opportunities at Deloitte to feel prepared, confident and comfortable. To help you with your interview, we suggest that you do your research, know some background about the organisation and the business area you’re applying to. Check out recruiting tips from Deloitte professionals.","Oct 29, 2024",2
72,Deloitte,71776,,Delhi,T&T- Customer - M&C - SFMC - M,"SALESFORCE MARKETING CLOUD LEAD


As a Salesforce Marketing Cloud (SFMC) LEAD, you will bring considerable technical and product expertise to deliver world-class SFMC-based solutions to clients. You will be part of a dynamic leadership team that will be responsible for driving SFMC technical solutions at client sites. The projects that you will lead would allow you the opportunity to work with some of the most in-demand and newest features of SFMC such as Data Cloud, Interaction Studio, Datorama, Audience Studio, etc.

           

Work You’ll Do

 

Understanding client business and technical requirements
Work alongside the wider team, lead the overall technology solution, planning and estimation for complex projects
Managing internal, client and partner stakeholders, including C-level executives
Mobilizing and managing engagement teams, and establishing the project structure and governance
Managing engagement economics, risk and day-to-day interactions with executive clients and sponsors
Defining requirements and driving the completion of deliverables
Manage the delivery teams to deliver full lifecycle implementations, with a focus on the client's success but awareness of other wider business and technology-focused delivery considerations
Conduct quality reviews of our implementation to ensure they meet our high standards
Act as a role model for the team by always demonstrating the highest standards in business, digital-led transformation
Drive innovation and continuous improvement in the design and delivery practices of our solutions, including Salesforce Marketing Cloud’s best practice in the implementation of client solutions.
Leading business development initiatives including selling to C-level executives and
Develop and maintain certifications and trainings with salesforce as new technologies and upgrades are released
Lead end-to-end pre-sales activities.
Provide leadership and support for delivery teams and staff in local offices.

 

 

PREFERRED

 

Salesforce or SFMC certifications preferred
Understanding or exposure to SFMC components (i.e. Audience Studio, Datorama, Interaction Studio, etc.)
Experience with other marketing technologies and analytics tools (i.e. Adobe, Oracle, Sprinklr, Google, etc.)
Knowledge of Salesforce Sales Cloud, preferred but not required
Knowledge of Salesforce Data Cloud
Experience in leading SFMC implementations
Experience leading large teams (on- and off-shore) and technology engagements, including client and consulting staff
Strong communication skills (interactions with executive clients and sponsors)
Experience with selling to C-level executives and other business development activities

 

QUALIFICATION

 

Four-Year Bachelor’s Degree
9+ years of relevant technology consulting or industry experience
Hands-on platform experience on Salesforce Marketing Cloud, and/or other SFMC ecosystem platforms (i.e. Audience Studio-DMP, Datorama, Interaction Studio, etc.)
Experience leading large full-lifecycle implementations and/or implementing integrated solutions including other SFMC ecosystem technologies, cloud-based marketing solutions, integration services and data modelling
Great communicator, capable of articulating and collaborating confidently with various departments
Experience in Agile/ Scrum will be a bonus point.

 

 

 

 

The Team

The Digital Customer & Marketing in Deloitte focuses on owning the commercial agenda through growth strategy, enhanced user experiences, and engagement through the entire customer lifecycle. From our core strengths in creative design, to strategy, platforms and solutions, as well as our continued growth through acquisitions, we are specifically positioned to bring fully integrated solutions to our clients.

We are all consumers and personal marketers. This reality is what makes the Customer & Marketing Offering Portfolio so exciting. What we deliver in the market each and every day directly impacts who we are as customers. We are able to deliver on outcomes for the very products and services that we have the privilege of engaging with ourselves.

Our Advertising, Marketing & Commerce team focuses on delivering marketing and growth objectives aligned with our clients’ brand values for measurable business growth. We do this by creating content, communications, and experiences that engage and inspire their customers to act. We implement and operate the technology platforms that enable personalized content, commerce and marketing user-centric experiences. In doing so, we transform our clients’ marketing and engagement operations into modern, data-driven, creatively focused organizations. Our team brings deep experience in creative and digital marketing capabilities, many from our Digital Studios.
 

We serve our clients through the following types of work:

Cross-channel customer engagement strategy, design and development (web, mobile, social, physical)
eCommerce strategy, implementation and operations
Marketing Content and digital asset management solutions
Marketing Technology and Advertising Technology solutions
Marketing analytics implementation and operations
Advertising campaign ideation, development and execution
Acquisition and engagement campaign ideation, development and execution
Agile based, design-thinking, user-centric, empirical projects that accelerate results","Oct 29, 2024",2
74,Deloitte,69898,,Bengaluru,T&T - Customer - HCL Commerce - Consultant,"T&T - Customer - HCL Commerce

Your potential, unleashed.

 

India’s impact on the global economy has increased at an exponential rate and Deloitte presents an opportunity to unleash and realise your potential amongst cutting edge leaders, and organisations shaping the future of the region, and indeed, the world beyond.

 

At Deloitte, your whole self to work, every day. Combine that with our drive to propel with purpose and you have the perfect playground to collaborate, innovate, grow, and make an impact that matters.



 

The Team
 

Deloitte Digital has created a new model for a new age: the creative digital consultancy. We're transforming the digital journey in a way an agency or traditional consultancy alone cannot–now leaders across their entire organization can come to one place to have their ambitions brought to life. We combined the creative and digital capabilities of our studios and the broad reach of an advertising agency with the technical experience, deep business strategy, and relationships of one of the world's largest consultancy to create something that is so much more than the sum of its parts. We can help you imagine bigger and scale as your business grows. Learn more about Digital
 

Location and way of working-Bangalore

 

Work you’ll do

Qualifications:

3 to 8 years of total IT experience.
2 to 8 years of HCL Commerce experience.
Proficient in HCL Commerce v9+ and RESTful API development.
Strong understanding of CI/CD, Spring Boot, and containerization.
Experience with Solr customization, Java, J2EE, Oracle DB/DB2, and Linux/Shell scripting.
Familiar with design patterns and best practices.
Knowledge of HCL Commerce architecture and subsystems.
Experience in microservices (optional) and agile methodologies.


Responsibilities:

Develop/customize solutions in HCL Commerce v9+.
Implement/manage RESTful APIs with Commerce REST framework.
Utilize CI/CD tools and understand containerization in HCL Commerce v9.
Develop with Spring Boot.
Customize management center (optional).
Enhance member, payment, and order subsystems.
Customize Solr profiles.
Apply design patterns, cutover strategies, and performance improvements.
Work with HCL Commerce data models, Java, J2EE, Oracle DB/DB2, Linux/Shell scripting.
Perform SOLR/Elastic Search customization.
Integrate and design custom solutions within HCL Commerce.
Utilize HCL Commerce Server subsystems (Catalog, Order, Member, Payment).
Work on B2B, B2C, and extended site models.
Develop microservices (optional).
Implement TDD, integration testing, and end-to-end testing.
Follow agile methodology and participate in scrum ceremonies.
Manage code with Git/Bitbucket.

Preferred:

Management center customization experience.
Performance improvement and production cutover strategy knowledge.","Oct 29, 2024",2
51,Deloitte,71394,,Mumbai,Consulting- ET&P- SAP Project Manager- Manager,"Implementation of SAP S/4 HANA as Project Manager / Program Manager
Working in Domestic client
India localization – GST
No Travel Constraint
Worked on Pre-sales / Pursuit
Client Management","Oct 29, 2024",3
53,Deloitte,70712,,Bengaluru,A&A - Statutory Audit - SM,"Audit & Assurance/Statutory Audit
Statutory Audit 
Your potential, unleashed.
India’s impact on the global economy has increased at an exponential rate and Deloitte presents an opportunity to unleash and realize your potential amongst cutting edge leaders, and organizations shaping the future of the region, and indeed, the world beyond.
At Deloitte, your whole self to work, every day. Combine that with our drive to propel with purpose and you have the perfect playground to collaborate, innovate, grow, and make an impact that matters.
The team
Assurance is about much more than just the numbers. It’s about attesting to accomplishments and challenges and helping to assure strong foundations for future aspirations. Deloitte exemplifies the what, how, and why of change so you’re always ready to act ahead. Learn more about Audit & Assurance Practice
Your work profile
As a Director in our Statutory Audit (A&A) Team you’ll build and nurture positive working relationships with teams and clients with the intention to exceed client expectations: -
• You are expected to lead the field team in performing the statutory audit and report to the concerned Partner. The clientele would be across a gamut of industries.
• You will be responsible to direct and control the client’s overall audit, managing client relationships Ensuring timeliness efficiency and effectiveness, proactive identification of challenges and opportunities.
• You must exercise oversight of the firm's practice protection procedures, as they apply to their engagements, including the take-on process, updating of RED/ARM, quality control reviews.
• You should ensure that every aspect of the audit is complied with the firm’s standards.
• You must demonstrate Professional excellence and Optimizing Audit Execution.
• You are required to consult engagement decisions as appropriate with engagement Partner / Executive Director, EQCR, NPPD/ PPD and document the issue and resolutions thereof.
• You are expected to build eminence in marketplace, by participating in the professional external forums and events.
• You will be responsible for approving final billing for review by the Partner.
Desired qualifications
• They should be qualified Chartered Accountant.
• They must have 10 – 14 years of post-qualification statutory audit experience.
• They should be excellent in written and oral communication skills.
• They must demonstrate ability in delivering to agreed engagement plan.
• They require to have experience in client relationship development.
• They should be proficient with Microsoft Office applications.
• They require to have advance knowledge of Indian accounting standards both current and proposed.
• They require to have advance Knowledge of India auditing standards.","Oct 29, 2024",3
55,Deloitte,68094,,Delhi,Consulting - BO -CE Cloud Consultant- SME-PMO,"The team
 

Our Cloud Engineering team focuses on enabling our client’s end-to-end journey from On-Premise to Cloud, with opportunities in the areas of: Cloud Strategy, Op Model Transformation, Cloud Development, Cloud Integration & APIs, Cloud Migration, Cloud Infrastructure & Engineering, and Cloud Managed Services. We help our clients see the transformational capabilities of Cloud as an opportunity for business enablement and competitive advantage.

 

Cloud Engineering supports our clients as they improve agility and resilience, and identifies opportunities to reduce IT operations spend through automation by enabling Cloud. We accelerate our clients towards a technology-driven future, leveraging vendor solutions and Deloitte-developed software products, tools, and accelerators.


Job Description and Key Skills

Safeguards information system assets by identifying and solving potential and actual security problems.
Bid Process Management in Public Sector for IT solutions and components
Protects system by defining access privileges, control structures, and resources.
Recognizes problems by identifying abnormalities, reporting violations.
Implements security improvements by assessing current situation; evaluating trends; anticipating requirements.
Determines security violations and inefficiencies by conducting periodic audits.
Upgrades system by implementing and maintaining security controls.
Keeps users informed by preparing performance reports, communicating system status.
Maintains quality service by following organization standards.
Maintains technical knowledge by attending educational workshops, reviewing publications.
Contributes to team effort by accomplishing related results as needed.
Bachelor’s degree in computer science, Information Systems, or equivalent education or work experience
10 years of total work experience with 4+ relevant experience in Privaue cloud and infrastructure security and networking.
Advanced understanding of TCP/IP, common networking ports and protocols, traffic flow, system administration, OSI model, defense-in-depth and common security elements.
Hands-on experience analyzing high volumes of logs, network data (e.g. NetFlow, FPC), and other attack artifacts in support of incident investigations.
Experience with vulnerability scanning solutions.
Familiarity with the Information Assurance Vulnerability Management program.
Understating of design and architecture of Data Center components and Proficiency with solution like Anti-Virus, Antimalware, NMS, OS, Routing, Security and deployment rules,Sandboxing etc.
Experience developing and deploying signatures

 

Private cloud key Skills

System administration
Network Design and solution
Problem solving
Information rules and policies
On-call network troubleshooting
Server/Appliance management and administration
Network protocols
Routers, hubs, and switches
Informing others
Process improvement

 

Your role as a leader

 

At Deloitte India, we believe in the importance of leadership at all levels. We expect our people to embrace and live our purpose by challenging themselves to identify issues that are most important for our clients, our people, and for society, and make an impact that matters.

 

In addition to living our purpose, managers across our organization:

 

Develop self by actively seeking opportunities for growth, share knowledge and experiences with others, and act as a strong brand ambassadors
Understand objectives for clients and Deloitte, align own work to objectives and set personal priorities
Seek opportunities to challenge self
Collaborate with others across businesses and borders to deliver and take accountability for own and team results
Identify and embrace our purpose and values and put these into practice in their professional life
Build relationships and communicate effectively in order to positively influence peers and other stakeholders

 

Professional growth

 

At Deloitte, our professional development plan focuses on helping people at every level of their career to identify and use their strengths to do their best work every day. From entry-level employees to senior leaders, we believe there’s always room to learn. From on-the-job learning experiences to formal development programs at Deloitte University, our professionals have a variety of opportunities to continue to grow throughout their career. Explore Deloitte University, The Leadership Center.","Oct 29, 2024",3
57,Deloitte,72095,,Kolkata,T&T - ET&P - SAP FIORI/UI5 - Consultant,"Consulting

SAP-Fiori/UI5 | Consultant

 

 



 

The Team
 

How can you thrive when nonstop disruption keeps redefining possibilities? You should reimagine more than business processes. You should reimagine everything—relationships, data, markets, the workforce, and more. Deloitte can show you how—and help you deliver results with SAP solutions.

Our SAP Practice offers a complete range of services — from business case development and system design to configuration, testing and deployment. SAP offerings include – SAP ECC, CRM, SRM, ICH, Portal, Net weaver, BO, SAP Development and BASIS & Infrastructure and covers all functional areas and industry verticals. Learn more about our Technology Practice.


 

Work you’ll do

 

The primary role of a consultant is to make immediate, direct contributions to enhancing our clients’ competitive position and performance in ways that are distinctive, innovative, and sustainable.

To do this, one must perform the following activities as a consultant within the firm:

 

SAP Fiori Professional should have:

 

Experience in the development and support of SAP Fiori application. 
SAP experience and proven understanding of a full software development lifecycle. 
Practical knowledge of common business processes, SAP processes, SAP Workflow, ABAP programing, SAP Basis & Authorization concepts.  
SAP ERP implementation experience.  
Solid understanding of software components and architecture. 
Knowledge of MVC framework for UI, SAPUI5, HTML5 and JavaScript. 
Knowledge of OData and SAP NetWeaver Gateway. 
Installation of gateway.  
Installation of Fiori components viz. Procurement Approval, Leave Booking, Leave Approval and Timesheet options in gateway.  
Activate the Fiori components in Gateway, ERP and SRM.  
Customization to standard application in case required.  
Installation and Configuration of Fiori launch pad.  
Activate OData service components in gateway.  
Technically able to deploy Fiori on the existing SAP infrastructure.  
Analytical approach to problem-solving; ability to use technology to solve business problems

 

Qualifications

Graduate degree (Science or Engineering) from premier institutes.
3+ years of relevant experience in management or consulting oriented environment.
Willingness to travel for short- and long-term durations.
Strong communication skills (written & verbal).
Willingness to travel for short- and long-term durations.

Work Location – Ahmedabad, Bhubaneshwar, Coimbatore, Mumbai/ Bangalore

 

 acts as a brand ambassador

to help attract top talent

 

 Explore Deloitte University, The Leadership Centre","Oct 29, 2024",3
59,Deloitte,72093,,Kolkata,Consulting- ET&P- SAP PM -Consultant,"SAP PM Professional should have:

 

Deliver a product /service /solution within constraints (schedule, features / functionality, and budget)
Execute projects utilizing established standard project management methodology including planning, scheduling, monitoring and managing projects through the entire systems development lifecycle, while ensuring time, cost and scope meet the commitment
Perform project cost estimation and create individual project proposals and estimates
Administer project budgets , quality control provisions, and continuously seeks out opportunities to reduce operations costs.
Apply lessons learned, determine project approach, define project R&R, secure staffing, ensure training, lead project planning, perform project tracking
Mentor project members, promote good working relationship, make things happen
Secure acceptance and approval of deliverables from the project sponsor and stakeholders
Good to have PMP certification","Oct 29, 2024",3
61,Deloitte,72686,,Delhi CEC,"Consultant | Functional PMO | Delhi CEC | Operations, Industry & Domain Solutions","PMU Team Member for PMVK :

Active coordination with district-level Implementing Agencies (IAs), meticulously monitoring progress and relaying critical data on targets and achievements back to the Ministry of MSME, thereby fostering a transparent and accountable implementation process.

 

Crafting and executing a State-specific strategy that complements the national framework for artisan / MSMEs registration and certification, focusing on leveraging the e-registry system to its fullest potential within the state's context.

 

Develop a detailed annual action plan and providing oversight to support implement this plan, tailored to the State's needs, setting realistic yet ambitious targets to support the beneficiaries under PM Vishwakarma Scheme effectively.

 

Championing State-level awareness, IEC activities and community engagement initiatives, ensuring that the scheme's benefits are communicated effectively and are widely understood, mirroring the clarity and reach of the national-level campaigns.

 

Formulating eligibility criteria and guidelines for State-specific credit support programs, in harmony with national guidelines, to streamline artisan / MSMEs access to financial resources.

 

Coordinate with lead banks, RRBs, Cooperative Banks to ensure adequate lending under the Scheme is available and liaise with respective bank managers to resolve issues in loan sanctioning and disbursement to artisans / MSMEs at the branch level","Oct 29, 2024",3
63,Deloitte,68534,,Bengaluru,Consulting-ET&P-SAP PI/PO-Consultant,"8+ Yrs Primarily CPI, with Optional AO, CDS

Exposure working in S/4 HANA platform is mandatory

A minimum experience 6-8 as an application programmer in ABAP with good working experience in Implementation & Enhancement projects

Having worked in Migration Program, Interface design/development and implementation

Having worked in ALV Reports/Enhancements

Reviewing and understand the technical design document to ensure the development work is in compliance with the specifications.
Determining development time estimates.
Development of RICE items (Reports, interfaces, conversion, enhancement, Forms) with knowledge on flat file meachanism..
Using the IT development standards, develop custom ABAP reports, Smart forms, SAP Scripts, Workflow, enhance standard ABAP programs using User-Exits, BADI, enhancement point and other enhancement techniques.

Experience in Adobe Forms/DMEE is a must.

Experience in ODATA and CDS views are desirable.

Nice to have knowledge of FIORI /UI5.

Nice to  development experience in different views of HANA(Attribute & Analytical Views).Creation of calculation views from Analytical Views.

Prepares comprehensive and thorough technical program documentation including specifications, test conditions, test plans, test data
Identifying and resolving issues by analyzing programs and determining solutions.
Analyzing programs to ensure optimal performance.
Assisting functional teams when necessary in the testing efforts.
General business process knowledge in MM, SD, FICO Modules.
Work effectively and independently on assigned objects.

Assisting functional teams when necessary in the testing effort and preparing data.","Oct 29, 2024",3
65,Deloitte,67777,,Mumbai,Consulting-ET&P-SAP JVA-Manager,"12 – 15 years of experience, experience in Oil and Gas industry and Upstream processes, Joint Venture Accounting, Finance expertise","Oct 29, 2024",3
67,Deloitte,65437,,Mumbai,"Consulting-ET&P-Oracle-Credit Risk, Oracle OFSAA-Manager","Job Title: Credit Risk/Market Risk, Oracle OFSAA – Basel Module

Location: Mumbai

Experience: 8-12 years

Designation: Manager
Notice period: Any

 

Key Responsibilities

Active participation in end-to-end project delivery of large-scale banking projects
Help businesses in scoping requirements and apprise business users of various solutions alternatives in order to set achievable requirements which meet business objectives
Configuration of Basel Module in OFSAA
Work closely and collaboratively with development, testing, release, and project management.
Assist with urgent ad-hoc business requirements that may arise.
Develop an understanding of OFSAA data models and collaborate with the bank’s/ Deloitte’s technical team to rectify data-related issues
Create and maintain documentation for various phases of the projects
Assist project managers in creating various project and milestone trackers
Conduct Proof of Concept for a given functionality in OFSAA
Create functional specifications and technical designs to support the implementation of Basel guidelines
Develop and execute test cases to ensure the accuracy and completeness of the implementation
Provide support during the UAT (User Acceptance Testing) phase
Provide training and support to end-users on the use of the implemented solution
Collaborate with cross-functional teams to ensure successful project delivery
Maintain a good understanding of current and upcoming changes to accounting standards and regulatory requirements related to Basel III/IV

 

Educational Qualifications

B.Tech/BE, Master’s in business administration (MBA) with specialization in finance or risk or CA, PG In Statistics
Industry certifications such as FRM, PRM, CFA and ACCA would be an added advantage

 

Key Competencies and Skills

Excellent communication and interpersonal skills
Strong problem-solving and solution-development skills
Proficiency in working with Microsoft Office tools
Understanding of the Bank’s Balance Sheet and various products like loans, commitments, deposits, derivatives, etc
Knowledge of Risk Management, Regulatory Compliance, and Financial Reporting – BASEL III/IV
Working knowledge of Basel III/IV
Basic understanding of Model development and Validations.
Risk management system knowledge/experience like OFSAA, SAS, Sungard etc.
Understanding of Database, SQL, R/Python

 

Keywords for OFSAA Basel Module

Credit Risk, Credit RWA, Market RWA, Capital computation, Market risk
Capital Adequacy ratio (CAR)
Economic Capital
RAROC (Risk-adjusted return on capital)
Standardized approach, Internal rating-based Approach (IRB), Foundation Internal rating-based approach (FIRB), Advanced Internal rating-based Approach (AIRB), VaR computation, Value at risk,  
PD Model Development, LGD Model Development, EAD Model development
Probability of Default (PD), Loss given default (LGD), Exposure at Default (EAD)
Counterparty credit risk (CCR)
Stress Testing
Enterprise risk management","Oct 29, 2024",3
69,Deloitte,72632,,Mumbai,Consulting-ET&P-SAP- consultant- SAP ABAP,"Consulting

SAP-ABAP | Senior Consultant

 






 

The Team

How can you thrive when nonstop disruption keeps redefining possibilities? You should reimagine more than business processes. You should reimagine everything—relationships, data, markets, the workforce, and more. Deloitte can show you how—and help you deliver results with SAP solutions.

Our SAP Practice offers a complete range of services — from business case development and system design to configuration, testing and deployment. SAP offerings include – SAP ECC, CRM, SRM, ICH, Portal, Net weaver, BO, SAP Development and BASIS & Infrastructure and covers all functional areas and industry verticals. Learn more about our Technology Practice.










Work you’ll do

 

The primary role of a Senior Consultant is to make immediate, direct contributions to enhancing our clients’ competitive position and performance in ways that are distinctive, innovative, and sustainable.

To do this, one must perform the following activities as a Senior Consultant within the firm:

SAP ABAP Professional should have:

 

·      Candidate should have experience in working on a S4 project i.e. custom RICEF development and should able to handle development activities individually and can support team as and when required.

·      Candidate should have knowledge in CDS views developments, OData and Fiori front end development

·      In depth knowledge and experience on the SAP-ABAP, Reports (ALV and Fiori Based), Interfaces, Forms (Adobe form), Conversions, Enhancements

·      Experienced in working with the ABAP workbench, OOABAP. 

·      Possess a solid understanding of technical architecture, infrastructure and ABAP development, including, testing, administration

·      Experience on Enhancements and BADI.

·      Experience in working with Web services, Consumer Proxy, Inbound and outbound IDOC Interfaces

·      Experience in working least 2 Functional Modules

·      Recommendation of best practices of SAP Methodologies, Rapid deployment services. 

·      Ability to provide hands-on support to the Support team and trouble-shoot issues occurring Post Go-live.

·      Ability to analyze and resolve mission critical defects within SLA in SIT and UAT phase of project.

 

Good to have knowledge in

·      BTP - Hands on implementation experience with SAP Restful ABAP Development & HANA DB

·      BTP - Working experience with RAP Development using Managed / Unmanaged / Drafting Scenarios

·      BTP - Hands-On experience building upside-By-Side extensions using Custom Entity Model and ABAP CDS Exits

·      BTP - In App Extension for S4 HANA using Custom Field logic

 

 

Qualifications

·      Graduate degree (Science or Engineering) from premier institutes.

·      5 to 9 years of relevant experience in management or consulting oriented environment.

·      Willingness to travel for short- and long-term durations.

·      Strong communication skills (written & verbal).

·      Willingness to travel for short- and long-term durations.

Work Location – Ahmedabad, Bhubaneshwar, Coimbatore, Mumbai

 

 

 

 acts as a brand ambassador

to help attract top talent

 

 Explore Deloitte University, The Leadership Centre","Oct 29, 2024",3
71,Deloitte,67175,,Bengaluru,Consulting-ET&P:F&P-SAP EPM-SAC S Consultant,SAC,"Oct 29, 2024",3
73,Deloitte,73541,,Bengaluru,T&T-Cyber-Defense & Resilience-PMO Admin-Bengaluru,PMO Admin,"Oct 29, 2024",3
75,Deloitte,73725,,Mumbai,Manager | Mumbai | Regulatory & Financial Risk | Hedge Effectiveness Testing,Manager | Mumbai | Regulatory & Financial Risk | Hedge Effectiveness Testing,"Oct 29, 2024",3
77,Deloitte,73601,,Coimbatore,T&T-Cyber Strategy & Transformation- ISMS-Coimbatore,Intern for cyber strategy,"Oct 29, 2024",3
79,Deloitte,73672,,Delhi,Consultant | Not Applicable | Delhi | Cyber Strategy & Transformation,"Third Party Risk Management Consultant to join our team. Strong background in information security assessments, regulatory compliance, ISO certifications, and a solid understanding of cybersecurity principles and security Frameworks.

This role will involve evaluating third-party vendors and ensuring compliance with our risk management standards

-         Understanding of Third party/vendor/supplier lifecycle and risk management considerations

-         Hands on experience on conducting third party risk profiling, risk assessments.

-         Excellent written/verbal communication

-         Excellent documentation and presentation skills

-         Highly motivated and willing to work in local and global environments

-         Security certifications like CEH, ISO27001

-         Work experience in IT Audit / Risk Management

-         Experience working with diverse teams and clients across various industries.

-         Prepare detailed risk assessment reports, including findings and actionable recommendations for stakeholders and senior management.

-         Monitor industry trends and regulatory changes to maintain up-to-date knowledge of compliance requirements and best practices.","Oct 29, 2024",3
